gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
42937,.0001,.0000,.0013,.0005
42938,.0001,.0000,.0007,.0011
42939,.0000,.0000,.0002,.0001
42940,.0000,.0000,.0005,.0003
42941,.0000,.0000,.0006,.0019
42942,.0000,.0000,.0028,.0010
42943,.0000,.0000,.0163,.0076
42944,.0005,.0000,.0321,.0375
42945,.0000,.0000,.0144,.0322
42946,.0000,.0000,.0035,.0209
42947,.0000,.0000,.0008,.0067
42948,.0000,.0000,.0069,.0240
42949,.0000,.0000,.0104,.0275
42950,.0000,.0000,.0000,.0000
42951,.0000,.0000,.0000,.0000
42952,.0000,.0000,.0000,.0000
42953,.0000,.0000,.0000,.0000
42954,.0000,.0000,.0001,.0002
42955,.0000,.0000,.0085,.0168
42956,.0000,.0000,.0108,.0108
42957,.0000,.0000,.0115,.0385
42958,.0001,.0000,.0458,.0838
42959,.0000,.0000,.1253,.1071
42960,.0000,.0000,.0437,.0071
42961,.0000,.0000,.0069,.0008
42962,.0000,.0000,.0007,.0004
42963,.0000,.0000,.0233,.0276
42964,.0000,.0000,.0270,.0555
42965,.0000,.0000,.0041,.0081
42966,.0000,.0000,.0131,.0063
42967,.0001,.0000,.0293,.0022
42968,.0000,.0000,.0268,.0012
42969,.0000,.0000,.0007,.0001
42970,.0000,.0000,.0074,.0082
42971,.0000,.0000,.0068,.0068
42972,.0000,.0000,.0006,.0001
42973,.0000,.0000,.0002,.0000
42974,.0000,.0000,.0000,.0000
42975,.0007,.0000,.0135,.0016
42976,.0000,.0000,.0085,.0034
42977,.0003,.0000,.0529,.0110
42978,.2943,.0000,.3722,.0465
42979,.7352,.0000,.2245,.0285
42980,.7854,.0000,.2119,.0026
42981,.3607,.0000,.5600,.0181
42982,.2854,.0000,.7031,.0075
42983,.1566,.0000,.6110,.1773
42984,.0001,.0000,.3298,.3062
42985,.0000,.0000,.2542,.0159
42986,.0000,.0000,.1507,.0143
42987,.0001,.0000,.1302,.0737
42988,.0000,.0000,.0132,.0012
42989,.0000,.0000,.0033,.0000
42990,.0000,.0000,.0034,.0000
42991,.0000,.0000,.0120,.0008
42992,.0000,.0000,.0016,.0000
42993,.0000,.0000,.0245,.0049
42994,.0000,.0000,.0221,.0291
42995,.0000,.0000,.0034,.0072
42996,.0107,.0013,.0460,.0088
42997,.0784,.0222,.1584,.0480
42998,.0000,.0000,.0103,.0002
42999,.0308,.0049,.3118,.0048
43000,.0000,.0000,.1737,.0067
43001,.0000,.0000,.3649,.0231
43002,.0000,.0000,.5278,.0135
43003,.0000,.0000,.5625,.0519
43004,.0013,.0000,.7059,.0627
43005,.0522,.0005,.7403,.1502
43006,.0000,.0000,.2418,.7122
43007,.0000,.0000,.4437,.4915
43008,.0000,.0000,.4017,.4524
43009,.0000,.0004,.3887,.4523
43010,.0001,.0001,.2677,.7117
43011,.0050,.0000,.4776,.4159
43012,.0861,.0000,.7579,.0674
43013,.2603,.0000,.5703,.0949
43014,.3080,.0000,.5943,.0244
43015,.0000,.0000,.0000,.0000
43016,.0000,.0000,.0000,.0000
43017,.0000,.0000,.0000,.0000
43018,.0000,.0000,.0000,.0000
43019,.0000,.0000,.0000,.0000
43020,.0000,.0000,.0000,.0000
43021,.0000,.0000,.0000,.0000
43022,.0000,.0000,.0000,.0000
43023,.0000,.0000,.0000,.0000
43024,.0000,.0000,.0000,.0000
43025,.0000,.0000,.0000,.0000
43026,.0000,.0000,.0000,.0000
43027,.0000,.0000,.0000,.0000
43028,.0000,.0000,.0000,.0000
43029,.0000,.0000,.0000,.0000
43030,.0000,.0000,.0000,.0000
43031,.0000,.0000,.0000,.0000
43032,.0000,.0000,.0000,.0000
43033,.0000,.0000,.0000,.0000
43034,.0000,.0000,.0000,.0000
43035,.0000,.0000,.0000,.0000
43036,.0000,.0000,.0000,.0000
43037,.0000,.0000,.0000,.0000
43038,.0000,.0000,.0000,.0000
43039,.0000,.0000,.0000,.0000
43040,.0000,.0000,.0000,.0000
43041,.0000,.0000,.0000,.0000
43042,.0000,.0000,.0000,.0000
43043,.0000,.0000,.0000,.0000
43044,.0000,.0000,.0000,.0000
43045,.0000,.0000,.0000,.0000
43046,.0000,.0000,.0000,.0000
43047,.0000,.0000,.0000,.0000
43048,.0000,.0000,.0000,.0000
43049,.0000,.0000,.0000,.0000
43050,.0000,.0000,.0000,.0000
43051,.0000,.0000,.0000,.0000
43052,.0000,.0000,.0000,.0000
43053,.0000,.0000,.0000,.0000
43054,.0000,.0000,.0000,.0000
43055,.0000,.0000,.0000,.0000
43056,.0000,.0000,.0000,.0000
43057,.0000,.0000,.0000,.0000
43058,.0000,.0000,.0000,.0000
43059,.0000,.0000,.0000,.0000
43060,.0000,.0000,.0000,.0000
43061,.0000,.0000,.0000,.0000
43062,.0000,.0000,.0000,.0000
43063,.0000,.0000,.0000,.0000
43064,.0000,.0000,.0000,.0000
43065,.0000,.0000,.0000,.0000
43066,.0000,.0000,.0000,.0000
43067,.0000,.0000,.0000,.0000
43068,.0000,.0000,.0000,.0000
43069,.0000,.0000,.0000,.0000
43070,.0000,.0000,.0000,.0000
43071,.0000,.0000,.0000,.0000
43072,.0000,.0000,.0000,.0000
43073,.0000,.0000,.0000,.0000
43074,.0000,.0000,.0000,.0000
43075,.0000,.0000,.0000,.0000
43076,.0000,.0000,.0000,.0000
43077,.0000,.0000,.0000,.0000
43078,.0000,.0000,.0000,.0000
43079,.0000,.0000,.0000,.0000
43080,.0000,.0000,.0000,.0000
43081,.0000,.0000,.0000,.0000
43082,.0000,.0000,.0000,.0000
43083,.0000,.0000,.0000,.0000
43084,.0000,.0000,.0000,.0000
43085,.0000,.0000,.0000,.0000
43086,.0000,.0000,.0000,.0000
43087,.0000,.0000,.0000,.0000
43088,.0000,.0000,.0000,.0000
43089,.0000,.0000,.0000,.0000
43090,.0000,.0000,.0000,.0000
43091,.0000,.0000,.0000,.0000
43092,.0000,.0000,.0000,.0000
43093,.0000,.0000,.0000,.0000
43094,.0000,.0000,.0000,.0000
43095,.0000,.0000,.0000,.0000
43096,.0000,.0000,.0000,.0000
43097,.0000,.0000,.0000,.0000
43098,.0000,.0000,.0000,.0000
43099,.0000,.0000,.0000,.0000
43100,.0000,.0000,.0000,.0000
43101,.0000,.0000,.0000,.0000
43102,.0000,.0000,.0000,.0000
43103,.0000,.0000,.0000,.0000
43104,.0000,.0000,.0000,.0000
43105,.0000,.0000,.0000,.0000
43106,.0000,.0000,.0000,.0000
43107,.0000,.0000,.0000,.0000
43108,.0000,.0000,.0000,.0000
43109,.0000,.0000,.0000,.0000
43110,.0000,.0000,.0000,.0000
43111,.0000,.0000,.0000,.0000
43112,.0000,.0000,.0000,.0000
43113,.0000,.0000,.0000,.0000
43114,.0000,.0000,.0000,.0000
43115,.0000,.0000,.0000,.0000
43116,.0000,.0000,.0000,.0000
43117,.0000,.0000,.0000,.0000
43118,.0000,.0000,.0000,.0000
43119,.0000,.0000,.0000,.0000
43120,.0000,.0000,.0000,.0000
43121,.0000,.0000,.0000,.0000
43122,.0000,.0000,.0000,.0000
43123,.0000,.0000,.0000,.0000
43124,.0000,.0000,.0000,.0000
43125,.0000,.0000,.0000,.0000
43126,.0000,.0000,.0000,.0000
43127,.0000,.0000,.0000,.0000
43128,.0000,.0000,.0000,.0000
43129,.0000,.0000,.0000,.0000
43130,.0000,.0000,.0000,.0000
43131,.0000,.0000,.0000,.0000
43132,.0000,.0000,.0000,.0000
43133,.0000,.0000,.0000,.0000
43134,.0000,.0000,.0000,.0000
43135,.0000,.0000,.0000,.0000
43136,.0000,.0000,.0000,.0000
43137,.0000,.0000,.0000,.0000
43138,.0000,.0000,.0000,.0000
43139,.0000,.0000,.0000,.0000
43140,.0000,.0000,.0000,.0000
43141,.0000,.0000,.0000,.0000
43142,.0000,.0000,.0000,.0000
43143,.0000,.0000,.0000,.0000
43144,.0000,.0000,.0000,.0000
43145,.0000,.0000,.0000,.0000
43146,.0000,.0000,.0000,.0000
43147,.0000,.0000,.0000,.0000
43148,.0000,.0000,.0000,.0000
43149,.0000,.0000,.0000,.0000
43150,.0000,.0000,.0000,.0000
43151,.0000,.0000,.0000,.0000
43152,.0000,.0000,.0000,.0000
43153,.0000,.0000,.0000,.0000
43154,.0000,.0000,.0000,.0000
43155,.0000,.0000,.0000,.0000
43156,.0000,.0000,.0000,.0000
43157,.0175,.1966,.0006,.0547
43158,.0122,.8020,.0003,.0515
43159,.0745,.6938,.0007,.1496
43160,.1202,.4073,.0001,.3493
43161,.1123,.4931,.0007,.3182
43162,.4616,.0384,.0553,.3852
43163,.6703,.0003,.1440,.1854
43164,.5601,.0003,.0289,.4093
43165,.7467,.0000,.0485,.2027
43166,.3824,.0018,.0626,.5255
43167,.0648,.0414,.0198,.8696
43168,.0388,.0256,.0455,.8637
43169,.0232,.0490,.0049,.9207
43170,.0568,.0000,.0011,.9422
43171,.0039,.0004,.0001,.9951
43172,.0345,.0001,.0018,.9629
43173,.0990,.0001,.0064,.8933
43174,.1470,.0000,.0044,.8484
43175,.1518,.0000,.0022,.8459
43176,.0662,.0000,.0058,.9279
43177,.0063,.0121,.0018,.9720
43178,.0072,.0096,.0021,.9525
43179,.0069,.0012,.0019,.9675
43180,.2456,.0582,.0024,.6732
43181,.6096,.1731,.0041,.0846
43182,.4476,.2860,.0286,.0816
43183,.3728,.5125,.0051,.0598
43184,.0040,.6559,.0207,.0581
43185,.0028,.7825,.0509,.0233
43186,.1397,.4113,.0398,.3007
43187,.0936,.6758,.0032,.1172
43188,.0514,.3174,.0148,.1733
43189,.2101,.2317,.0096,.2707
43190,.1296,.1679,.0041,.6091
43191,.1430,.4905,.0064,.3116
43192,.2231,.3946,.0086,.2960
43193,.3140,.3469,.0473,.2345
43194,.4239,.2615,.0382,.1792
43195,.3744,.2922,.0352,.1889
43196,.4889,.2792,.0083,.1106
43197,.3313,.3351,.0087,.2153
43198,.2165,.4343,.0055,.2220
43199,.1613,.2895,.0012,.1728
43200,.0975,.0948,.0001,.1099
43201,.1036,.0019,.0000,.0290
43202,.0952,.0113,.0000,.0414
43203,.0781,.2146,.0000,.1415
43204,.1656,.2824,.0001,.3185
43205,.2452,.3314,.0001,.3210
43206,.4750,.2522,.0002,.1961
43207,.5613,.1322,.0002,.2491
43208,.6172,.0907,.0002,.2350
43209,.1888,.0677,.0000,.7124
43210,.1444,.0458,.0000,.8009
43211,.1154,.0012,.0000,.8830
43212,.4346,.0000,.0000,.5643
43213,.2383,.0000,.0000,.7453
43214,.4086,.0000,.0000,.5858
43215,.4789,.0000,.0001,.5019
43216,.6415,.0000,.0079,.3394
43217,.8681,.0000,.0012,.1272
43218,.8459,.0000,.0001,.1398
43219,.9702,.0000,.0000,.0279
43220,.9675,.0000,.0000,.0300
43221,.9328,.0000,.0000,.0628
43222,.8969,.0000,.0002,.0958
43223,.8033,.0000,.0001,.1817
43224,.9444,.0000,.0006,.0424
43225,.9355,.0000,.0004,.0522
43226,.9415,.0000,.0043,.0443
43227,.8768,.0000,.0046,.0598
43228,.5828,.0000,.0043,.1423
43229,.1706,.0000,.0029,.2173
43230,.3159,.0000,.0050,.2557
43231,.1434,.0000,.0043,.1186
43232,.1451,.0000,.0044,.1745
43233,.3180,.0000,.0902,.1078
43234,.1955,.0000,.3224,.4586
43235,.0019,.0000,.0796,.7736
43236,.0036,.0244,.0580,.1397
43237,.0020,.0012,.2271,.3393
43238,.0004,.0001,.0391,.0948
43239,.0259,.0000,.0562,.1430
43240,.3634,.0000,.2188,.1073
43241,.6842,.0000,.1831,.0231
43242,.1441,.0000,.1565,.0738
43243,.0208,.0004,.1026,.0108
43244,.0077,.0001,.0268,.0006
43245,.0000,.0000,.0001,.0000
43246,.0003,.0000,.0035,.0012
43247,.0000,.0000,.0049,.0155
43248,.0020,.0000,.0263,.0704
43249,.0037,.0000,.0130,.0210
43250,.0004,.0000,.0299,.0683
43251,.0000,.0000,.0497,.0888
43252,.0014,.0000,.1556,.1521
43253,.0002,.0000,.2958,.1563
43254,.0001,.0000,.0936,.1286
43255,.0004,.0000,.0347,.0246
43256,.0000,.0000,.0010,.0001
43257,.0034,.0000,.0063,.0055
43258,.0003,.0000,.0019,.0023
43259,.0017,.0000,.0016,.0046
43260,.0000,.0000,.0000,.0002
43261,.0001,.0000,.0097,.0169
43262,.0000,.0000,.0083,.0314
43263,.0000,.0000,.0162,.0061
43264,.0000,.0000,.0163,.0377
43265,.0003,.0000,.0750,.2040
43266,.0000,.0000,.0336,.1043
43267,.0000,.0000,.0025,.0131
43268,.0000,.0000,.0000,.0000
43269,.0000,.0000,.0000,.0000
43270,.0000,.0000,.0002,.0005
43271,.0000,.0000,.0004,.0011
43272,.0004,.0000,.0122,.0095
43273,.0000,.0000,.0134,.0110
43274,.0000,.0000,.0000,.0000
43275,.0000,.0000,.0001,.0000
43276,.0000,.0000,.0077,.0122
43277,.0000,.0000,.0025,.0034
43278,.0000,.0000,.0129,.0158
43279,.0000,.0000,.0722,.0539
43280,.0000,.0000,.1484,.0460
43281,.0000,.0000,.0076,.0011
43282,.0000,.0000,.0317,.0284
43283,.0000,.0000,.0072,.0117
43284,.0000,.0000,.0485,.0201
43285,.0002,.0000,.2365,.2209
43286,.0000,.0000,.1318,.1339
43287,.0000,.0000,.0505,.0779
43288,.0000,.0000,.0217,.0138
43289,.0000,.0000,.0108,.0014
43290,.0000,.0000,.0011,.0005
43291,.0003,.0000,.0020,.0008
43292,.0000,.0000,.0043,.0015
43293,.0001,.0000,.0247,.0037
43294,.0000,.0000,.0028,.0008
43295,.0000,.0000,.0017,.0000
43296,.0003,.0000,.0272,.0016
43297,.0000,.0000,.0235,.0153
43298,.0000,.0000,.0055,.0035
43299,.1419,.0000,.4184,.0266
43300,.8207,.0000,.1355,.0208
43301,.8949,.0000,.1033,.0014
43302,.9129,.0000,.0831,.0033
43303,.6209,.0000,.3721,.0067
43304,.1836,.0000,.3491,.1850
43305,.0000,.0000,.3065,.0991
43306,.0000,.0000,.2747,.0032
43307,.0001,.0000,.1297,.0235
43308,.0004,.0000,.0987,.0349
43309,.0000,.0000,.0058,.0011
43310,.0000,.0000,.0059,.0000
43311,.0000,.0000,.0061,.0000
43312,.0000,.0000,.0029,.0000
43313,.0000,.0000,.0024,.0001
43314,.0000,.0000,.0304,.0068
43315,.0000,.0000,.0189,.0277
43316,.0010,.0000,.0171,.0072
43317,.0667,.0496,.1069,.0804
43318,.0010,.0000,.0022,.0001
43319,.0000,.0000,.0201,.0013
43320,.0562,.0024,.2805,.0031
43321,.0000,.0000,.4451,.0300
43322,.0000,.0000,.3455,.0084
43323,.0000,.0000,.7795,.0206
43324,.0003,.0000,.5462,.0834
43325,.0629,.0000,.7138,.1004
43326,.1530,.0000,.7894,.0237
43327,.0021,.0000,.7082,.2683
43328,.0000,.0000,.2359,.7141
43329,.0000,.0000,.1114,.7709
43330,.0000,.0003,.0529,.8691
43331,.0000,.0000,.0217,.9712
43332,.0004,.0000,.3189,.6033
43333,.0121,.0000,.7975,.0748
43334,.0541,.0002,.5008,.2724
43335,.2139,.0000,.4572,.2212
43336,.0000,.0000,.0000,.0000
43337,.0000,.0000,.0000,.0000
43338,.0000,.0000,.0000,.0000
43339,.0000,.0000,.0000,.0000
43340,.0000,.0000,.0000,.0000
43341,.0000,.0000,.0000,.0000
43342,.0000,.0000,.0000,.0000
43343,.0000,.0000,.0000,.0000
43344,.0000,.0000,.0000,.0000
43345,.0000,.0000,.0000,.0000
43346,.0000,.0000,.0000,.0000
43347,.0000,.0000,.0000,.0000
43348,.0000,.0000,.0000,.0000
43349,.0000,.0000,.0000,.0000
43350,.0000,.0000,.0000,.0000
43351,.0000,.0000,.0000,.0000
43352,.0000,.0000,.0000,.0000
43353,.0000,.0000,.0000,.0000
43354,.0000,.0000,.0000,.0000
43355,.0000,.0000,.0000,.0000
43356,.0000,.0000,.0000,.0000
43357,.0000,.0000,.0000,.0000
43358,.0000,.0000,.0000,.0000
43359,.0000,.0000,.0000,.0000
43360,.0000,.0000,.0000,.0000
43361,.0000,.0000,.0000,.0000
43362,.0000,.0000,.0000,.0000
43363,.0000,.0000,.0000,.0000
43364,.0000,.0000,.0000,.0000
43365,.0000,.0000,.0000,.0000
43366,.0000,.0000,.0000,.0000
43367,.0000,.0000,.0000,.0000
43368,.0000,.0000,.0000,.0000
43369,.0000,.0000,.0000,.0000
43370,.0000,.0000,.0000,.0000
43371,.0000,.0000,.0000,.0000
43372,.0000,.0000,.0000,.0000
43373,.0000,.0000,.0000,.0000
43374,.0000,.0000,.0000,.0000
43375,.0000,.0000,.0000,.0000
43376,.0000,.0000,.0000,.0000
43377,.0000,.0000,.0000,.0000
43378,.0000,.0000,.0000,.0000
43379,.0000,.0000,.0000,.0000
43380,.0000,.0000,.0000,.0000
43381,.0000,.0000,.0000,.0000
43382,.0000,.0000,.0000,.0000
43383,.0000,.0000,.0000,.0000
43384,.0000,.0000,.0000,.0000
43385,.0000,.0000,.0000,.0000
43386,.0000,.0000,.0000,.0000
43387,.0000,.0000,.0000,.0000
43388,.0000,.0000,.0000,.0000
43389,.0000,.0000,.0000,.0000
43390,.0000,.0000,.0000,.0000
43391,.0000,.0000,.0000,.0000
43392,.0000,.0000,.0000,.0000
43393,.0000,.0000,.0000,.0000
43394,.0000,.0000,.0000,.0000
43395,.0000,.0000,.0000,.0000
43396,.0000,.0000,.0000,.0000
43397,.0000,.0000,.0000,.0000
43398,.0000,.0000,.0000,.0000
43399,.0000,.0000,.0000,.0000
43400,.0000,.0000,.0000,.0000
43401,.0000,.0000,.0000,.0000
43402,.0000,.0000,.0000,.0000
43403,.0000,.0000,.0000,.0000
43404,.0000,.0000,.0000,.0000
43405,.0000,.0000,.0000,.0000
43406,.0000,.0000,.0000,.0000
43407,.0000,.0000,.0000,.0000
43408,.0000,.0000,.0000,.0000
43409,.0000,.0000,.0000,.0000
43410,.0000,.0000,.0000,.0000
43411,.0000,.0000,.0000,.0000
43412,.0000,.0000,.0000,.0000
43413,.0000,.0000,.0000,.0000
43414,.0000,.0000,.0000,.0000
43415,.0000,.0000,.0000,.0000
43416,.0000,.0000,.0000,.0000
43417,.0000,.0000,.0000,.0000
43418,.0000,.0000,.0000,.0000
43419,.0000,.0000,.0000,.0000
43420,.0000,.0000,.0000,.0000
43421,.0000,.0000,.0000,.0000
43422,.0000,.0000,.0000,.0000
43423,.0000,.0000,.0000,.0000
43424,.0000,.0000,.0000,.0000
43425,.0000,.0000,.0000,.0000
43426,.0000,.0000,.0000,.0000
43427,.0000,.0000,.0000,.0000
43428,.0000,.0000,.0000,.0000
43429,.0000,.0000,.0000,.0000
43430,.0000,.0000,.0000,.0000
43431,.0000,.0000,.0000,.0000
43432,.0000,.0000,.0000,.0000
43433,.0000,.0000,.0000,.0000
43434,.0000,.0000,.0000,.0000
43435,.0000,.0000,.0000,.0000
43436,.0000,.0000,.0000,.0000
43437,.0000,.0000,.0000,.0000
43438,.0000,.0000,.0000,.0000
43439,.0000,.0000,.0000,.0000
43440,.0000,.0000,.0000,.0000
43441,.0000,.0000,.0000,.0000
43442,.0000,.0000,.0000,.0000
43443,.0000,.0000,.0000,.0000
43444,.0000,.0000,.0000,.0000
43445,.0000,.0000,.0000,.0000
43446,.0000,.0000,.0000,.0000
43447,.0000,.0000,.0000,.0000
43448,.0000,.0000,.0000,.0000
43449,.0000,.0000,.0000,.0000
43450,.0000,.0000,.0000,.0000
43451,.0000,.0000,.0000,.0000
43452,.0000,.0000,.0000,.0000
43453,.0000,.0000,.0000,.0000
43454,.0000,.0000,.0000,.0000
43455,.0000,.0000,.0000,.0000
43456,.0000,.0000,.0000,.0000
43457,.0000,.0000,.0000,.0000
43458,.0000,.0000,.0000,.0000
43459,.0000,.0000,.0000,.0000
43460,.0000,.0000,.0000,.0000
43461,.0000,.0000,.0000,.0000
43462,.0000,.0000,.0000,.0000
43463,.0000,.0000,.0000,.0000
43464,.0000,.0000,.0000,.0000
43465,.0000,.0000,.0000,.0000
43466,.0000,.0000,.0000,.0000
43467,.0000,.0000,.0000,.0000
43468,.0000,.0000,.0000,.0000
43469,.0000,.0000,.0000,.0000
43470,.0000,.0000,.0000,.0000
43471,.0000,.0000,.0000,.0000
43472,.0000,.0000,.0000,.0000
43473,.0000,.0000,.0000,.0000
43474,.0000,.0000,.0000,.0000
43475,.0000,.0000,.0000,.0000
43476,.0000,.0000,.0000,.0000
43477,.0000,.0000,.0000,.0000
43478,.0102,.0567,.0041,.0357
43479,.0654,.4745,.0004,.2780
43480,.2944,.1519,.0001,.4131
43481,.6223,.0697,.0002,.2029
43482,.6551,.0171,.0011,.2823
43483,.3523,.0193,.0319,.5870
43484,.6586,.0000,.0415,.2996
43485,.7290,.0004,.0670,.1994
43486,.4620,.0015,.0554,.4775
43487,.0921,.0344,.0173,.8296
43488,.0770,.1498,.0223,.6515
43489,.0245,.0342,.0148,.9010
43490,.0146,.0343,.0001,.9501
43491,.0586,.0011,.0139,.9258
43492,.0420,.0032,.0029,.9518
43493,.0341,.0087,.0021,.9548
43494,.0325,.0003,.0005,.9665
43495,.0859,.0000,.0040,.9086
43496,.1390,.0000,.0020,.8580
43497,.1013,.0000,.0055,.8930
43498,.0017,.0002,.0001,.9951
43499,.0000,.0013,.0000,.9960
43500,.0042,.0133,.0004,.9611
43501,.3291,.2416,.0220,.3332
43502,.4883,.2365,.0551,.0974
43503,.2832,.3854,.0110,.2045
43504,.1237,.3341,.1300,.2213
43505,.1277,.6244,.0571,.0698
43506,.0505,.8102,.0294,.0398
43507,.0409,.7812,.0306,.0808
43508,.3744,.4136,.0130,.0842
43509,.3305,.3239,.0172,.1990
43510,.7673,.0891,.0111,.0579
43511,.3446,.3237,.0236,.2699
43512,.2296,.4035,.0532,.2607
43513,.4607,.2768,.0116,.1931
43514,.4222,.2245,.0228,.2419
43515,.3953,.2005,.0568,.2353
43516,.3288,.3335,.0457,.1809
43517,.3205,.3551,.0212,.1622
43518,.2077,.4998,.0058,.1769
43519,.2676,.3107,.0018,.2145
43520,.0606,.1708,.0008,.1193
43521,.1547,.0159,.0000,.0305
43522,.2268,.0043,.0000,.0258
43523,.0670,.0135,.0001,.1011
43524,.0699,.0392,.0000,.0723
43525,.1245,.1484,.0000,.1394
43526,.2761,.2861,.0000,.2834
43527,.2249,.2900,.0001,.3255
43528,.1247,.2462,.0001,.5655
43529,.1824,.0251,.0000,.7918
43530,.4234,.0427,.0000,.4901
43531,.1389,.0009,.0000,.8544
43532,.1757,.0009,.0000,.8159
43533,.2442,.0004,.0000,.7476
43534,.4174,.0000,.0000,.5823
43535,.5591,.0000,.0000,.4405
43536,.7724,.0000,.0034,.2241
43537,.7651,.0000,.0042,.2307
43538,.7628,.0000,.0020,.2350
43539,.7172,.0000,.0132,.2673
43540,.8739,.0000,.0003,.1236
43541,.8959,.0000,.0005,.0772
43542,.7687,.0000,.0014,.2291
43543,.8481,.0000,.0065,.1446
43544,.8274,.0000,.0027,.1655
43545,.9284,.0000,.0009,.0683
43546,.8746,.0000,.0048,.1181
43547,.7993,.0000,.0146,.1715
43548,.7873,.0000,.0186,.1349
43549,.6883,.0000,.0067,.1908
43550,.6652,.0000,.0105,.1762
43551,.4194,.0000,.0267,.2436
43552,.1829,.0000,.0415,.2221
43553,.1614,.0000,.0040,.1031
43554,.3876,.0000,.1777,.1686
43555,.0672,.0000,.1827,.7093
43556,.0007,.0000,.0236,.5977
43557,.0011,.0086,.1236,.0485
43558,.0014,.0015,.0649,.4616
43559,.0000,.0000,.0227,.0209
43560,.1540,.0000,.0803,.2758
43561,.6512,.0000,.2773,.0469
43562,.3903,.0000,.1810,.0681
43563,.0235,.0000,.1241,.0306
43564,.0031,.0000,.0054,.0001
43565,.0051,.0000,.0407,.0006
43566,.0014,.0000,.0127,.0020
43567,.0000,.0000,.0364,.0609
43568,.0010,.0000,.0325,.2642
43569,.0029,.0000,.0124,.1313
43570,.0039,.0000,.0149,.0066
43571,.0003,.0000,.0103,.0123
43572,.0011,.0000,.0179,.0748
43573,.0010,.0000,.1674,.2142
43574,.0007,.0000,.1517,.1973
43575,.0000,.0000,.0730,.0516
43576,.0001,.0000,.0238,.0280
43577,.0000,.0000,.0000,.0000
43578,.0000,.0000,.0001,.0000
43579,.0013,.0005,.0073,.0080
43580,.0017,.0000,.0051,.0004
43581,.0001,.0000,.0100,.0053
43582,.0000,.0000,.0122,.0259
43583,.0000,.0000,.0086,.0380
43584,.0000,.0000,.0232,.0287
43585,.0000,.0000,.0486,.1104
43586,.0000,.0000,.0528,.2857
43587,.0000,.0000,.0136,.1669
43588,.0000,.0000,.0046,.0048
43589,.0000,.0000,.0000,.0000
43590,.0000,.0000,.0000,.0000
43591,.0000,.0000,.0014,.0036
43592,.0000,.0000,.0049,.0032
43593,.0000,.0000,.0054,.0125
43594,.0000,.0000,.0011,.0026
43595,.0000,.0000,.0004,.0012
43596,.0000,.0000,.0000,.0000
43597,.0000,.0000,.0020,.0545
43598,.0000,.0000,.0236,.2665
43599,.0000,.0000,.0327,.1380
43600,.0000,.0000,.0289,.3453
43601,.0000,.0000,.0380,.3846
43602,.0000,.0000,.0676,.1723
43603,.0000,.0000,.1023,.1265
43604,.0000,.0000,.0801,.0502
43605,.0000,.0000,.0658,.0290
43606,.0000,.0000,.2791,.0700
43607,.0001,.0000,.4049,.1894
43608,.0000,.0000,.4281,.0930
43609,.0000,.0000,.0536,.0329
43610,.0000,.0000,.0446,.0293
43611,.0000,.0000,.0022,.0000
43612,.0000,.0000,.0001,.0070
43613,.0001,.0000,.0112,.0027
43614,.0000,.0000,.0277,.0154
43615,.0000,.0000,.0009,.0047
43616,.0002,.0000,.0166,.0022
43617,.0001,.0000,.0153,.0035
43618,.0001,.0000,.0497,.0230
43619,.0000,.0000,.0087,.0005
43620,.0313,.0000,.2437,.0232
43621,.6951,.0000,.2519,.0116
43622,.8791,.0000,.1193,.0009
43623,.7677,.0000,.1764,.0329
43624,.6123,.0000,.3614,.0206
43625,.0697,.0000,.4081,.1272
43626,.0000,.0000,.3125,.0801
43627,.0002,.0000,.2345,.0496
43628,.0001,.0000,.1647,.0447
43629,.0010,.0000,.1808,.0495
43630,.0000,.0000,.0500,.0087
43631,.0000,.0000,.0165,.0016
43632,.0000,.0000,.0016,.0000
43633,.0000,.0000,.0072,.0002
43634,.0000,.0000,.0084,.0007
43635,.0000,.0000,.0160,.0015
43636,.0000,.0000,.0222,.0059
43637,.0553,.0483,.0470,.0225
43638,.0141,.0194,.0305,.0205
43639,.0000,.0000,.0065,.0001
43640,.0000,.0000,.0314,.0007
43641,.1345,.0031,.1760,.0024
43642,.0000,.0000,.3426,.0136
43643,.0000,.0000,.6263,.0977
43644,.0000,.0000,.5559,.0497
43645,.0700,.0000,.6466,.1077
43646,.3927,.0000,.5819,.0172
43647,.2556,.0000,.7204,.0141
43648,.0193,.0000,.8713,.0699
43649,.0002,.0000,.4766,.4430
43650,.0000,.0000,.1451,.7835
43651,.0000,.0000,.0278,.9554
43652,.0000,.0000,.0091,.9902
43653,.0021,.0000,.3659,.5776
43654,.0062,.0000,.3321,.5154
43655,.0635,.0000,.2583,.6777
43656,.3100,.0000,.4046,.2761
43657,.0000,.0000,.0000,.0000
43658,.0000,.0000,.0000,.0000
43659,.0000,.0000,.0000,.0000
43660,.0000,.0000,.0000,.0000
43661,.0000,.0000,.0000,.0000
43662,.0000,.0000,.0000,.0000
43663,.0000,.0000,.0000,.0000
43664,.0000,.0000,.0000,.0000
43665,.0000,.0000,.0000,.0000
43666,.0000,.0000,.0000,.0000
43667,.0000,.0000,.0000,.0000
43668,.0000,.0000,.0000,.0000
43669,.0000,.0000,.0000,.0000
43670,.0000,.0000,.0000,.0000
43671,.0000,.0000,.0000,.0000
