VegID,EmissionType,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6,EcotypeID,SpFrac,Gtyp
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6968,0.011746475,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6969,0.019394793,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6970,0.003238863,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6971,0.004382871,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6972,0.007048738,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6973,0.003237663,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6974,0.008654273,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6975,0.014666966,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6976,0.009501242,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6977,0.004745777,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6978,0.000222003,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6979,0.010966684,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6980,0.01075803,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6981,0.010303398,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6982,0.004533839,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6983,0.000533463,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6984,0.006276321,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6985,0.02986208,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6986,0.062300602,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6987,0.003504409,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6988,0.015562859,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6989,0.011771045,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6990,0.032548692,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6991,0.007273269,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6992,0.011542408,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6993,0.004074021,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6994,0.019840963,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6995,0.006335492,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6996,0.001977335,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6997,0.009181869,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6998,0.001481357,Tree
Olea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6999,0.00738781,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2203,0.003257329,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2212,0.003338,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2214,0.002411,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2215,0.00605,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2219,0.002147,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2221,0.001283,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2223,0.006358,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2227,0.008089,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2246,0.000652727,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2252,0.01187,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2254,0.001364,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2257,0.002073196,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2260,0.000860408,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2262,0.001198018,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2265,0.002295,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2266,0.000728,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2267,0.000318222,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2272,0.0007948,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2279,0.005452,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2281,0.105,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2282,0.007761023,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2287,0.000699,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2291,0.002775691,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2295,0.03975,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2299,0.00954,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2306,0.001497,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2307,0.02564,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2309,0.00256,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2314,0.002997,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2317,0.001811,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2318,0.0007469,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2320,0.003016,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2321,0.007389163,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2324,0.001277,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2329,0.0006173,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2331,0.002046,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2332,0.001279412,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2343,0.006633,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2344,0.002046,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2349,0.0007406,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2350,0.006474767,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2353,0.002866,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2355,0.005406,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2357,0.001645,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2364,0.005213,Tree
Olea europaea,Olea,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.05,0.02,0.05,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2368,0.007052,Tree
Olmediella betschleriana,NoData,4.0,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2257,0.00014732,Tree
Olmediella betschleriana,NoData,4.0,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2291,4.85e-05,Tree
Olmediella betschleriana,NoData,4.0,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2307,0.0002669,Tree
Olneya,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6304,0.000216616,Tree
Olneya,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6381,0.000776542,Tree
Olneya,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6406,0.000176251,Tree
Olneya,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6556,0.003151622,Tree
Olneya,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6724,5.81e-05,Tree
Olneya,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6807,0.02951592,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2252,0.002631,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3002,0.000165762,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3014,0.010547008,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3016,7.8e-06,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3019,0.001876234,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3025,0.000225171,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3027,0.000600378,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3028,0.000728419,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3029,0.000209609,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3031,0.000520541,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3032,3.36e-05,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3054,0.000157063,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3061,0.000226907,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3062,0.010583148,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3080,0.000308977,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3097,0.003346966,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3098,9.88e-05,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3100,0.050174014,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3105,0.025494925,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3108,0.004890963,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3109,0.099282414,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3110,0.059184561,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3114,0.002167168,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3127,0.002413604,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3129,0.01320582,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3131,0.000509584,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3138,0.000170637,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3152,0.000995433,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3154,0.001265458,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3184,0.00813322,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3215,0.004449993,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3255,0.00088475,Tree
Olneya tesota,Robinia,30.0,0.02,0.05,0.05,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3258,0.014230995,Tree
